id;category;title;body;amenities;bathrooms;bedrooms;currency;fee;has_photo;pets_allowed;price;price_display;price_type;square_feet;address;cityname;state;latitude;longitude;source;time
3361;5509057805;housing/rent/apartment;Super Cute! Apartment for Rent!;Spacious 1st Floor two Beds with Private Garage - This beautiful landscaped property is situated strategiy between Portsmouth and Manchester. It is in a very peaceful country setting with easy access to 101. The Town of Raymond offers lovely State Parks, supermarket, coffee shops and restaurants. In addition Branch River gives you, In Ground Pool, Private Locked Garages, On-site Laundry, 24hr Emergency Maintenance, Ample Off Street parking. This Large luxurious 1st Floor two Beds Apartment will present you with a large kitchen with eating area with ample cabinets and counter top space. The kitchen is fully applianced with garbage disposal, dishwasher, range and fullsize refrigerator. The spacious master bedroom has cable and phone hook-ups, double closets. The apartment overall has 4 closets for additional storage, private patio, Air Conditioners, Mini Blinds, Wall-to-Wall Carpeting, Intercom Systems and a fullsize bath.;AC,Cable or Satellite,Dishwasher,Garbage Disposal,Parking,Patio/Deck,Pool,Refrigerator,Storage;1;1;USD;No;Yes;None;1145;$1,145;Monthly;700;null;Raymond;NH;43.0348;-71.1915;RentDigs.com;1568770883
9155;5659901543;housing/rent/apartment;Three BR 1903 E Balboa Dr;This unit is located at 1903 E Balboa Dr, Tempe, 85282, AZMonthly rental rates range from $2750We have 3 beds units available for rent;Dishwasher,Pool,Refrigerator;2;3;USD;No;Thumbnail;Dogs;2750;$2,750;Monthly;1590;1903 E Balboa Drive;Tempe;AZ;33.3898;-111.9272;RentLingo;1576666644
8258;5509090633;housing/rent/apartment;Apartment only for $1,639/mo. You Can Stop Looking Now!;Square footage: 1236 square ft, unit number: 3143-302. Ellicott City apartments is a thriving, luxury apartment community, with an ideal location for commuting to Columbia, Baltimore, or Washington, D. C. Our residential community features 1, 2, and 3 beds apartments and townhomes designed to exceed your expectations and enhance your daily living. offers something for everyone, to include garden-style apartment homes, spacious townhomes, and a newly designed elevator, mid-rise building. The possibilities are endless. Recently updated and featuring eco-friendly touches, will enrich your lifestyle. Your state of the art kitchen features honey maple cabinetry, stunning black GE appliances, or stainless, granite countertop options, and ceramic cooktop stoves. You may even love to do the laundry with your home's convenient, full-sized, Euro-style washer dryer. Style is in the info.;Elevator,Fireplace,Parking,Washer Dryer;2;2;USD;No;Thumbnail;null;1639;$1,639;Monthly;1236;null;Ellicott City;MD;39.2735;-76.8674;RentDigs.com;1568772821
2075;5509012144;housing/rent/apartment;Lease Spacious 1+1. Approx 612 sf of Living Space!;Square footage: 612 sq-ft, unit number: 223. Welcome home , in lovely Texarkana, Texas. Our perfect location is just minutes from Central Mall, banks and all major shopping centers. If you are looking for a quiet, relaxed country atmosphere with the conveniences of city living, look no further. Quality prices in a convenient location makes Apartments the perfect tohome! offers one, 2 and 3 beds floor plans carefully designed with your comfort and enjoyment in mind. Our bright, open and airy floor plans feature all electric kitchens, plush carpeting, mini blinds and central air and heating. These special touches redefine apartment home living. Discover the lifestyle you've been missing here. Apartments provides you with a responsive and courteous management and maintenance staff along with highly desirable amenities that makes life a true pleasure. Take a dip in our wonderful swimming pool. Host a get together for friends and family in our club house or relax and watch the play area. There's something for !;AC,Clubhouse,Parking,Playground,Pool;1;1;USD;No;Thumbnail;null;520;$520;Monthly;612;null;Texarkana;TX;33.4632;-94.0736;RentDigs.com;1568767394
153;5664577303;housing/rent/apartment;One BR W Polk St;This unit is located at W Polk St, Phoenix, 85043, AZMonthly rental rates range from $660We have 1 beds units available for rent;null;1;1;USD;No;Thumbnail;None;660;$660;Monthly;250;null;Phoenix;AZ;33.5178;-112.0848;RentLingo;1577015549
9241;5668633037;housing/rent/apartment;Two BR 155 Dr. Michael Debakey Drive;This unit is located at 155 Dr. Michael Debakey Drive, Lake Charles, 70601, LAMonthly rental rates range from $1550We have 2 beds units available for rent;null;2.5;2;USD;No;Thumbnail;Cats,Dogs;1550;$1,550;Monthly;1650;155 Drive Michael Debakey Dr;Lake Charles;LA;30.1868;-93.1908;RentLingo;1577359885
4991;5668629563;housing/rent/apartment;One BR 3406 Howell St Unit 802;This unit is located at 3406 Howell St Unit 802, Dallas, 75204, TXMonthly rental rates range from $1824We have 1 beds units available for rent;null;1;1;USD;No;Thumbnail;Cats,Dogs;1824;$1,824;Monthly;802;3406 Howell St Unit 802;Dallas;TX;32.8212;-96.7853;RentLingo;1577359626
6639;5509063023;housing/rent/apartment;Two BR Apartment - Large & Bright;Welcome to The s, a community of Manchester, NH apartments that welcomes all to be a part of its outstanding, comfortable, stylish, and state of the art environment. We encourage and empower our residents from the start to live the quality home life they deserve and should expect in an apartment community by offering various apartment floor plans. You can t go wrong when looking to choose the perfect 1 for you, as the different apartments include luxurious features like premium carpeting, generous closet space, a-c, and attic storage, among other coveted amenities. Get transparency in your service and payments with us, too, heat, water, and sewer expenses are included in your rent payments. and you can even pay rent and submit work orders on-line to make this necessity less of a chore. You can truly enjoy your time times of the day, all year round! Spend the warmer of our 2 pools or our BBQ grilling and picnic area to celebrate the season s holidays or even just the beauty and sunshine of our state.;AC,Gym,Parking,Playground,Storage;1;2;USD;No;Thumbnail;null;1355;$1,355;Monthly;975;null;Manchester;NH;42.9833;-71.4574;RentDigs.com;1568771228
8209;5508810344;housing/rent/apartment;Apartment in quiet area, spacious with big kitchen;Square footage: 1219 sq. feet, unit number: 1136. Welcome home to style and enjoy the spectacular luxurious living state of the art onsite amenities and premium resident features will relax and replenish you after a stressful day. Our brand new community features spacious 1, 2 and three beds apartment homes in a amazing location. today to inquire about our beautiful community! for an appointment today. Income Requirement: Must have 3. 0x the rent in total household income before taxes, include income from all adults. Utilities included: Sewer, Trash, Water. Pet restrictions: We are a pet friendly community and do accept two pets per apartment home. Breed restrictions apply. Weight limit is 75 pounds per pet. We allow cats and dogs. Monthly pet rent is $25- $35 per month depending on size. for complete pet conditions. Non-refundable pet is $300-$500 based on size. Parking Information: Other, assigned. Sheltered parking and garage parking for complete parking policy.;Parking;2;2;USD;No;Thumbnail;null;1499;$1,499;Monthly;1219;null;Las Vegas;NV;36.1536;-115.1965;RentDigs.com;1568754415
8474;5509039987;housing/rent/apartment;Alpharetta, Great Location, Two BR Apartment.;Square footage: 1297 square ft, unit number: 221. Welcome to the Southern hospitality of NorthHaven luxurious Apartments in Johns Creek, GA Here you ll find classic and spacious homes that feature 9 foot ceilings and oak foyers, crown moulding accents, kitchens with oak cabinetry, and bathrooms with Roman tubs. Just steps from your door, you can refresh and pool with Wi-Fi access, play a match with tennis courts with lighting, get in your morning 24-hr athletic center, or just stroll the landscaped beauty of this access controlled community. Conveniently located, you ll be within walkable distance to great shopping and Saddle Brook Shopping area and North Bridges Shopping area, and close to a host of local parks and recreation. Creek Apartment Homes are located on State Bridge in Johns Creek, with easy access to Old Milton and SR-19, and a short from downtown Atlanta.;Cable or Satellite,Clubhouse,Dishwasher,Fireplace,Gated,Gym,Internet Access,Pool,Refrigerator,Storage,Tennis,Washer Dryer;2;2;USD;No;Thumbnail;Cats,Dogs;1442;$1,442;Monthly;1297;null;Alpharetta;GA;34.0299;-84.2425;RentDigs.com;1568769455
2823;5508765799;housing/rent/apartment;One BR Apartment - In the heart of there is eaves.;A where sensible apartment living meets a sensible cost of living. We offer quality apartments with a few little extras, like wood flooring, fireplaces and central air conditioning and heating. All in all, our apartments in offer more of what you hope for. Better than you bargained for. So, what are you waiting for. Apartments by eaves There are a lot of reasons why people come to live in the neighborhood of. Near the five Freeway. between, Hollywood and Northeast. our apartments are center to many attractive options for entertainment, shopping, dining and more. You will also find easy access to cultural epicenters like Little Armenia and great outdoor excursions like Adams Mini Park. Many day-to-day necessities are close by as well, including markets, banks, schools and pharmacies. Want to grab a bite to eat No problem! You can walk to Original Roadhouse Grill, Sunny Sushi, Crispy Crust, Link N Hops and plenty of more delectable options.;AC,Fireplace,Gated,Parking,Pool,Wood Floors;1;1;USD;No;Thumbnail;null;1935;$1,935;Monthly;665;null;Los Angeles;CA;34.1236;-118.2878;RentDigs.com;1568750935
235;5653562744;housing/rent/apartment;One BR Harkers Island Court;This unit is located at Harkers Island Court, Raleigh, 27604, NCMonthly rental rates range from $400We have 1 beds units available for rent Apartment available amenities:-- Furnished;null;1;1;USD;No;Thumbnail;None;400;$400;Monthly;300;null;Raleigh;NC;35.8230;-78.6438;RentLingo;1576322125
4332;5668611903;housing/rent/apartment;One BR 668 Spring Oak Rd;This unit is located at 668 Spring Oak Rd, Camarillo, 93010, CAMonthly rental rates range from $1962 - $2968We have one - three beds units available for rent Apartment features include:-- Balcony, Deck, Patio- In-Unit Laundry- Dishwasher- Surface Parking- Refrigerator- Fitness facilities- Pool- Air conditioned;Cable or Satellite,Dishwasher,Fireplace,Internet Access,Parking,Patio/Deck,Pool,Refrigerator;1;1;USD;No;Thumbnail;Cats,Dogs;1962;$1,962;Monthly;757;668 Spring Oak Road;Camarillo;CA;34.2299;-119.0097;RentLingo;1577358453
6264;5509156981;housing/rent/apartment;932 sq. ft. \ Two BR \ Apartment - ready to move in.;Square footage: 932 square feet, unit number: L-302. Imagine a state of the art metamorphosis! now offering the brand new apartment home you have been looking for! Nestled in Maple Valley, conveniently located close to shops and restaurants, and within the excellent Tahoma School district, Apartment Homes offers the lifestyle you have been looking for. Featuring abundant amenities, like twenty-four-hour fitness room, seasonal spa and pool, lavish club house along with state of the art finishes inside your new home, everything is fresh and ! One, 2 and 3 Beds apartments are available with all the state of the art conveniences you deserve. Income Requirement: Must have 3. 0x the rent in total household income before taxes, include income from all adults. Utilities included: Gas. Additional Charges: Renter's insurance required. Pet restrictions: Aggressive breeds, under 6 mons old, 45 pounds, Pit Bull, Rottweiler, German Shepherd, Husky, Malamute, Doberman, Chowchow.;Clubhouse,Gym,Parking,Pool,Storage;2;2;USD;No;Yes;null;1965;$1,965;Monthly;932;null;Maple Valley;WA;47.3949;-122.0287;RentDigs.com;1568776852
5460;5509181048;housing/rent/apartment;Fully Furnished Two BR in Moon Twp. Swimming Pool Community Complex;Community Gardens, Pool and Picnic Area. two BEDROOMs in Moon Twp. Large Run Apartments in Moon Township. Private Balcony. This Vaulted ceiling Extra-Large two BEDROOMs Unit is Perfect for Your Next Home. Apartment amenities features: Renovated appliances fridge, stove, oven, dishwasher plenty of cabinet space, fresh carpeting, private patio and HVAC. HVAC: you control the cool air and heat. Community Gardens, shared swimming pool and picnic area, and wooded views add to the community feel. Off street parking and storage lockers included with rent. No extra fee. Coin-op laundry in basement of building. Complex Available amenities: Pool, Children's playground, Car Wash area, Picnic/Grilling Area, Tennis Courts and more. Thorn Run is tucked away in the hills above Coraopolis. Convenient to Pittsburgh International Airport, Robert Morris University, Sewickley, and more. Easy access to Downtown and local shops and restaurants, Robinson Town Center and Settler's Ridge shopping complexes.;Dishwasher,Parking,Patio/Deck,Playground,Pool,Refrigerator,Storage,Tennis;1;2;USD;No;Yes;null;1450;$1,450;Monthly;850;null;Coraopolis;PA;40.5059;-80.1869;RentDigs.com;1568778159
6869;5667221646;housing/rent/apartment;11729 S Princeton Ave 1;two beds apartment For more properties like this visit GoSection8.com.;Refrigerator;1;2;USD;No;Thumbnail;null;900;$900;Monthly;1000;11729 S Princeton Avenue 1;Chicago;IL;41.6938;-87.6214;GoSection8;1577226909
8788;5668627318;housing/rent/apartment;Two BR 2157 Kenyon St Apartment A;This unit is located at 2157 Kenyon St Apartment A, Louisville, 44641, OHMonthly rental rates range from $995We have 2 beds units available for rent;null;1.5;2;USD;No;Thumbnail;Cats;995;$995;Monthly;1400;2157 Kenyon St Apartment A;Louisville;OH;40.8464;-81.2608;RentLingo;1577359450
8443;5631120976;housing/rent/apartment;Convenient location 2 BR 2 BA for rent. Pet OK!;Square footage: 1288 sq-ft, unit number: 7314. Veranda offers many distinctive one- and 2 bedrooms home options, all of which deliver the comforts of modern luxurious. Veranda is designed around you, offering a lifestyle enhanced by unmatched amenities - plus access to the best Avalon has to offer through Concierge services. In our homes, in our community, and in the center of Avalon, delivers the luxurious of time well spent. for an appointment today. Income Requirement: Must have 3. 0x the rent in total household income before taxes, include income from all adults. Utilities included: Cable, Internet. Additional Fees: Renter's insurance required. Pet restrictions: Aggressive Breeds, Weight Limit: 80lbs 1 animal, 100 lbs combined 2 animals. Parking Details: Covered lot, unassigned. Enjoy parking on your own floor with covered parking deck. More units available: 1 Bd / 1 Beds 856 sq. feet for $1,781/mo one Bd / 1 Beds 912 sq.;Cable or Satellite,Internet Access,Parking,Patio/Deck;2;2;USD;No;Thumbnail;Cats,Dogs;2752;$2,752;Monthly;1288;null;Alpharetta;GA;34.0718;-84.2525;ListedBuy;1575149078
